fclass,name,id,address,city,region,postcode
unclassified,George Street,19,"61 George Street, Oxford, OX1 2BQ, South East",Oxford,South East,OX1 2BQ
tertiary,Duke Street,321,"9 Duke Street, Reading, RG1 4SA, South East",Reading,South East,RG1 4SA
service,,760,"60 Cornwall Street, Plymouth, PL1 1LR, South West",Plymouth,South West,PL1 1LR
service,,592,"11 New George Street, Plymouth, PL1 1QZ, South West",Plymouth,South West,PL1 1QZ
primary,King's Road,328,"432 King's Road, London, SW10 0LR, Greater London",London,Greater London,SW10 0LR
primary,King's Road,154,"359 King's Road, London, SW3 5ES, Greater London",London,Greater London,SW3 5ES
unclassified,Gloucester Avenue,695,"65 Gloucester Avenue, London, NW1 8JH, Greater London",London,Greater London,NW1 8JH
residential,Ann Street,648,"19-20 London Road, Brighton, BN1 4JB, South East",Brighton,South East,BN1 4JB
primary,Westminster Bridge Road,788,"139 Westminster Bridge Road, London, SE1 7HR, Greater London",London,Greater London,SE1 7HR
pedestrian,Broad Street,377,"17 Broad Street, Oxford, OX1 3AS, South East",Oxford,South East,OX1 3AS
footway,,780,"38-40 Widmore Road, Bromley, BR1 1RY, Greater London",Bromley,Greater London,BR1 1RY
footway,North Street,779,"45 East Street, Bromley, BR1 1QQ, Greater London",Bromley,Greater London,BR1 1QQ
tertiary,Friar Street,883,"159 Friar Street, Reading, RG1 1HE, South East",Reading,South East,RG1 1HE
tertiary,High Street,586,"258-260 High Street, Orpington, BR6 0NB, Greater London",Orpington,Greater London,BR6 0NB
unclassified,Upper Parliament Street,850,"29 Upper Parliament Street, Nottingham, NG1 2AP, East Midlands",Nottingham,East Midlands,NG1 2AP
unclassified,Upper Parliament Street,850,"29 Upper Parliament Street, Nottingham, NG1 2AP, East Midlands",Nottingham,East Midlands,NG1 2AP
primary,Queen's Road,403,"1 Queens Road, Bristol, BS8 1QE, South West",Bristol,South West,BS8 1QE
pedestrian,Orford Hill,28,"17-27 Orford Place, Norwich, NR1 3QA, East Of England",Norwich,East Of England,NR1 3QA
tertiary,Saint Giles Street,480,"19 St. Giles Street, Norwich, NR2 1JL, East Of England",Norwich,East Of England,NR2 1JL
service,Orford Place,28,"17-27 Orford Place, Norwich, NR1 3QA, East Of England",Norwich,East Of England,NR1 3QA
pedestrian,Ridgefield,624,"17 King Street, Manchester, M2 6AW, North West",Manchester,North West,M2 6AW
primary,Queen's Road,163,"57 Queens Road, Bristol, BS8 1QL, South West",Bristol,South West,BS8 1QL
unclassified,The Horsefair,164,"106 The Horsefair, Bristol, BS1 3JX, South West",Bristol,South West,BS1 3JX
unclassified,The Horsefair,527,"98-100 The Horsefair, Bristol, BS1 3JS, South West",Bristol,South West,BS1 3JS
footway,Cucumber Alley,806,"Thomas Neal's Centre, 41 Earlham Street, London, WC2H 9LX, Greater London",London,Greater London,WC2H 9LX
pedestrian,Old Post Office Court,176,"12-14 Davey Place, Norwich, NR2 1PQ, East Of England",Norwich,East Of England,NR2 1PQ
pedestrian,Edwards Road,421,"Biggin Gate, 10 Biggin Street, Dover, CT16 1BD, South East",Dover,South East,CT16 1BD
pedestrian,Church Street,610,"56-58 Church Street, Blackpool, FY1 1HP, North West",Blackpool,North West,FY1 1HP
trunk,Euston Road,625,"73-77 Euston Road, London, NW1 2QS, Greater London",London,Greater London,NW1 2QS
residential,Homefield Rise,586,"258-260 High Street, Orpington, BR6 0NB, Greater London",Orpington,Greater London,BR6 0NB
service,,697,"60 Greenwich Church Street, London, SE10 9BL, Greater London",London,Greater London,SE10 9BL
unclassified,Kent Road,647,"37 Essex Road, Dartford, DA1 2AU, South East",Dartford,South East,DA1 2AU
service,,647,"37 Essex Road, Dartford, DA1 2AU, South East",Dartford,South East,DA1 2AU
pedestrian,Silver Street,1020,"21 Silver Street, Gainsborough, DN21 2DT, East Midlands",Gainsborough,East Midlands,DN21 2DT
pedestrian,Market Square,906,"22 Market Place, Gainsborough, DN21 2BZ, East Midlands",Gainsborough,East Midlands,DN21 2BZ
pedestrian,Market Square,1019,"40 Lord Street, Gainsborough, DN21 2DB, East Midlands",Gainsborough,East Midlands,DN21 2DB
pedestrian,Market Square,907,"51-53 Lord Street, Gainsborough, DN21 2DD, East Midlands",Gainsborough,East Midlands,DN21 2DD
unclassified,Church Street,907,"51-53 Lord Street, Gainsborough, DN21 2DD, East Midlands",Gainsborough,East Midlands,DN21 2DD
pedestrian,Kingswalk,429,"126 King's Road, London, SW3 4TR, Greater London",London,Greater London,SW3 4TR
residential,Bryanston Street,118,"15 Great Cumberland Place, London, W1H 7AS, Greater London",London,Greater London,W1H 7AS
unclassified,Hanover Street,130,"Vogue House, 1 Hanover Square, London, W1S 1HA, Greater London",London,Greater London,W1S 1HA
footway,,130,"Vogue House, 1 Hanover Square, London, W1S 1HA, Greater London",London,Greater London,W1S 1HA
footway,Lancashire Court,458,"120-122 New Bond Street, London, W1S 1DT, Greater London",London,Greater London,W1S 1DT
pedestrian,Avery Row,123,"4-5 Grosvenor Street, London, W1K 4PX, Greater London",London,Greater London,W1K 4PX
footway,Sedley Place,120,"353 Oxford Street, London, W1C 2JG, Greater London",London,Greater London,W1C 2JG
pedestrian,Craven Street,133,"460 Strand, London, WC2R 0RG, Greater London",London,Greater London,WC2R 0RG
primary,Shepherds Bush Road,14,"Unit 2, 22-26 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
primary,Shepherds Bush Road,105,"Unit 2, 22-26 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
primary,Shepherds Bush Road,12,"18 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
tertiary,High Street,783,"50-52 High Street, Bromley, BR1 1EG, Greater London",Bromley,Greater London,BR1 1EG
primary,Widmore Road,780,"38-40 Widmore Road, Bromley, BR1 1RY, Greater London",Bromley,Greater London,BR1 1RY
tertiary,The Headrow,305,"Unit ldu 1, The Basilica, 91-95 The Headrow, Leeds, LS1 6AG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AG
tertiary,,128,"Lansdowne House, 55 Berkeley Square, London, W1J 6ER, Greater London",London,Greater London,W1J 6ER
pedestrian,Birley Street,254,"5 Birley Street, Blackpool, FY1 1EG, North West",Blackpool,North West,FY1 1EG
tertiary,The Headrow,981,"38 Lands Lane, Leeds, LS1 6LD, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LD
tertiary,The Headrow,305,"Unit ldu 1, The Basilica, 91-95 The Headrow, Leeds, LS1 6AG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AG
primary,,47,"4 Manor Walk, Market Harborough, LE16 9BP, East Midlands",Market Harborough,East Midlands,LE16 9BP
primary,,428,"5 Coventry Road, Market Harborough, LE16 9BX, East Midlands",Market Harborough,East Midlands,LE16 9BX
footway,,426,"27 High Street, Market Harborough, LE16 7NL, East Midlands",Market Harborough,East Midlands,LE16 7NL
footway,,44,"50 High Street, Market Harborough, LE16 7AF, East Midlands",Market Harborough,East Midlands,LE16 7AF
primary,High Holborn,478,"Holborn Underground Station, Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
primary,High Street,1013,"102-104 High Street, Beckenham, BR3 1EB, Greater London",Beckenham,Greater London,BR3 1EB
primary,High Street,994,"99 High Street, Beckenham, BR3 1AG, Greater London",Beckenham,Greater London,BR3 1AG
primary,High Street,1016,"134 High Street, London, SE20 7EU, Greater London",London,Greater London,SE20 7EU
primary,High Street,639,"163 High Street, London, SE20 7DS, Greater London",London,Greater London,SE20 7DS
primary,High Street,641,"132 High Street, London, SE20 7EU, Greater London",London,Greater London,SE20 7EU
service,Albion Street,305,"Unit ldu 1, The Basilica, 91-95 The Headrow, Leeds, LS1 6AG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AG
primary,Oxford Street,120,"353 Oxford Street, London, W1C 2JG, Greater London",London,Greater London,W1C 2JG
primary,Oxford Street,873,"375-381 Oxford Street, London, W1C 2JS, Greater London",London,Greater London,W1C 2JS
secondary,Judd Street,625,"73-77 Euston Road, London, NW1 2QS, Greater London",London,Greater London,NW1 2QS
primary,Whitehall,857,"7 Whitehall, London, SW1A 2DD, Greater London",London,Greater London,SW1A 2DD
unclassified,Old Bailey,767,"44-46 Ludgate Hill, London, EC4M 7DE, Greater London",London,Greater London,EC4M 7DE
primary,Queen Victoria Street,769,"174 Queen Victoria Street, London, EC4V 4EG, Greater London",London,Greater London,EC4V 4EG
primary,Finchley Road,996,"3 Golders Green Road, London, NW11 8DY, Greater London",London,Greater London,NW11 8DY
tertiary,Albion Street,305,"Unit ldu 1, The Basilica, 91-95 The Headrow, Leeds, LS1 6AG, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AG
unclassified,King's Road,43,"20 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
unclassified,King's Road,55,"22 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
unclassified,King's Road,70,"28 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
footway,The Square,54,"12 The Square, Market Harborough, LE16 7PA, East Midlands",Market Harborough,East Midlands,LE16 7PA
footway,The Square,428,"5 Coventry Road, Market Harborough, LE16 9BX, East Midlands",Market Harborough,East Midlands,LE16 9BX
primary,Fairfield North,808,"Unit 13, Adam's Walk, Eden Street, Kingston Upon Thames, KT1 1DF, Greater London",Kingston Upon Thames,Greater London,KT1 1DF
footway,Frewin Court,454,"18 Cornmarket Street, Oxford, OX1 3EY, South East",Oxford,South East,OX1 3EY
footway,Frewin Court,961,"50 Cornmarket Street, Oxford, OX1 3HA, South East",Oxford,South East,OX1 3HA
primary,Hartfield Road,1008,"1-3 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,5,"Unit 35, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,78,"Unit 3, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9DL, Greater London",London,Greater London,W6 9DL
service,,5,"Unit 35, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
primary,South Sherwood Street,541,"Unit 3, The Corner House, South Sherwood Street, Nottingham, NG1 4DB, East Midlands",Nottingham,East Midlands,NG1 4DB
residential,Marshall Street,98,"7 Marshall Street, London, W1F 7EH, Greater London",London,Greater London,W1F 7EH
unclassified,Broadwick Street,98,"7 Marshall Street, London, W1F 7EH, Greater London",London,Greater London,W1F 7EH
unclassified,Dyott Street,83,"Central St. Giles, 1 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
pedestrian,Frodsham Street,466,"31-33 Frodsham Street, Chester, CH1 3JJ, North West",Chester,North West,CH1 3JJ
footway,,702,"Unit 26a, Hay's Galleria, Tooley Street, London, SE1 2HD, Greater London",London,Greater London,SE1 2HD
unclassified,,70,"28 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
footway,,47,"4 Manor Walk, Market Harborough, LE16 9BP, East Midlands",Market Harborough,East Midlands,LE16 9BP
footway,,669,"15-16 Market Place, Kingston Upon Thames, KT1 1JP, Greater London",Kingston Upon Thames,Greater London,KT1 1JP
trunk,Euston Road,694,"120 Euston Road, London, NW1 2AL, Greater London",London,Greater London,NW1 2AL
footway,St Mary's Place,54,"12 The Square, Market Harborough, LE16 7PA, East Midlands",Market Harborough,East Midlands,LE16 7PA
residential,Mill Hill Road,45,"32 St. Marys Road, Market Harborough, LE16 7DU, East Midlands",Market Harborough,East Midlands,LE16 7DU
primary,Sussex Gardens,832,"168-172 Sussex Gardens, London, W2 1TP, Greater London",London,Greater London,W2 1TP
cycleway,,137,"16-17 Sidney Street, Cambridge, CB2 3HG, East Of England",Cambridge,East Of England,CB2 3HG
trunk,Edgware Road,112,"Unit 1-2, Tigris House, 256 Edgware Road, London, W2 1DS, Greater London",London,Greater London,W2 1DS
trunk,Edgware Road,112,"Unit 1-2, Tigris House, 256 Edgware Road, London, W2 1DS, Greater London",London,Greater London,W2 1DS
unclassified,High Street,944,"233 High Street, Exeter, EX4 3NE, South West",Exeter,South West,EX4 3NE
primary,King's Road,155,"69 King's Road, London, SW3 4NT, Greater London",London,Greater London,SW3 4NT
primary,King's Road,429,"126 King's Road, London, SW3 4TR, Greater London",London,Greater London,SW3 4TR
primary,Oxford Street,955,"476 Oxford Street, London, W1C 1LD, Greater London",London,Greater London,W1C 1LD
unclassified,Regent Terrace,20,"19-21 Regent Street, Cambridge, CB2 1AB, East Of England",Cambridge,East Of England,CB2 1AB
tertiary,Glossop Road,360,"276 Glossop Road, Sheffield, S10 2HS, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S10 2HS
primary,Regent Street,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
primary,New Oxford Street,2,"237 Shaftesbury Avenue, London, WC2H 8EH, Greater London",London,Greater London,WC2H 8EH
pedestrian,Shad Thames,746,"Butlers Wharf, 28 Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG
pedestrian,Shad Thames,745,"Butlers Wharf, 34 Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG
footway,,745,"Butlers Wharf, 34 Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG
secondary,Knowsley Street,992,"67 Deansgate, Bolton, BL1 1HQ, North West",Bolton,North West,BL1 1HQ
unclassified,Gaumont Approach,66,"The Parade, 127 High Street, Watford, WD17 1NA, East Of England",Watford,East Of England,WD17 1NA
service,,66,"The Parade, 127 High Street, Watford, WD17 1NA, East Of England",Watford,East Of England,WD17 1NA
unclassified,Regent Street,20,"19-21 Regent Street, Cambridge, CB2 1AB, East Of England",Cambridge,East Of England,CB2 1AB
primary,Borough High Street,919,"59-61 Borough High Street, London, SE1 1NE, Greater London",London,Greater London,SE1 1NE
primary,Borough High Street,792,"2-4 Southwark Street, London, SE1 1TQ, Greater London",London,Greater London,SE1 1TQ
primary,Gracechurch Street,629,"88 Gracechurch Street, London, EC3V 0DN, Greater London",London,Greater London,EC3V 0DN
service,Thorn Lane,321,"9 Duke Street, Reading, RG1 4SA, South East",Reading,South East,RG1 4SA
unclassified,St. John's Road,985,"93-95 St. John's Road, London, SW11 1QY, Greater London",London,Greater London,SW11 1QY
tertiary,Broad Street,840,"Unit 1, 9 Brindley Place, Birmingham, B1 2HS, West Midlands",Birmingham,West Midlands,B1 2HS
pedestrian,,782,"108 High Street, Bromley, BR1 1HG, Greater London",Bromley,Greater London,BR1 1HG
unclassified,Saint Peter's Gate,511,"12 Exchange Walk, Nottingham, NG1 2NX, East Midlands",Nottingham,East Midlands,NG1 2NX
unclassified,Saint Peter's Gate,453,"4-6 St. Peters Gate, Nottingham, NG1 2JG, East Midlands",Nottingham,East Midlands,NG1 2JG
footway,Zion Gardens,523,"9 Air Street, Brighton, BN1 3FB, South East",Brighton,South East,BN1 3FB
tertiary,Cavendish Square,742,"37 Cavendish Square, London, W1G 0PP, Greater London",London,Greater London,W1G 0PP
tertiary,Margaret Street,742,"37 Cavendish Square, London, W1G 0PP, Greater London",London,Greater London,W1G 0PP
primary,Chiswick High Road,956,"340 Chiswick High Road, London, W4 5TA, Greater London",London,Greater London,W4 5TA
primary,Chiswick High Road,432,"288 Chiswick High Road, London, W4 1PA, Greater London",London,Greater London,W4 1PA
primary,Chiswick High Road,158,"231-245 Chiswick High Road, London, W4 4PU, Greater London",London,Greater London,W4 4PU
primary,Chiswick High Road,956,"340 Chiswick High Road, London, W4 5TA, Greater London",London,Greater London,W4 5TA
residential,George Street,608,"Unit 7-10, Suffolk House, George Street, Croydon, CR0 1PE, Greater London",Croydon,Greater London,CR0 1PE
pedestrian,,682,"7 Shepherd Street, London, W1J 7HR, Greater London",London,Greater London,W1J 7HR
unclassified,Shepherd Street,682,"7 Shepherd Street, London, W1J 7HR, Greater London",London,Greater London,W1J 7HR
pedestrian,,682,"7 Shepherd Street, London, W1J 7HR, Greater London",London,Greater London,W1J 7HR
footway,,757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG
cycleway,Grand Union Canal Cycle Path,757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG
tertiary,Westbourne Terrace Road Bridge,757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG
living_street,South Street,415,"24 South Street, Dorchester, DT1 1BY, South West",Dorchester,South West,DT1 1BY
living_street,South Street,776,"18 South Street, Dorchester, DT1 1BS, South West",Dorchester,South West,DT1 1BS
primary,Cranbrook Road,630,"66 Cranbrook Road, Ilford, IG1 4NH, Greater London",Ilford,Greater London,IG1 4NH
primary,High Road,431,"Unit 12a, The Broadway, High Road, London, N22 6DS, Greater London",London,Greater London,N22 6DS
footway,,43,"20 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
footway,,55,"22 Church Street, Market Harborough, LE16 7AA, East Midlands",Market Harborough,East Midlands,LE16 7AA
primary,Southampton Row,478,"Holborn Underground Station, Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
